"Name Of Restaurant","City","Country Code","Day of Week","Start Time","End Time"
"pho-long-houston-2","Houston","US","3","1000","1700"
"pho-long-houston-2","Houston","US","4","1000","1700"
"pho-long-houston-2","Houston","US","5","1000","1500"
"pho-luc-lac-houston","Houston","US","0","0900","1900"
"pho-luc-lac-houston","Houston","US","1","0900","1900"
"pho-luc-lac-houston","Houston","US","2","0900","1900"
"pho-luc-lac-houston","Houston","US","3","0900","1900"
"pho-luc-lac-houston","Houston","US","4","0900","1900"
"pho-luc-lac-houston","Houston","US","5","0900","1900"
"pho-luc-lac-houston","Houston","US","6","0900","1700"
"pho-lucky-detroit-9","Detroit","US","0","1100","2100"
"pho-lucky-detroit-9","Detroit","US","1","1100","1500"
"pho-lucky-detroit-9","Detroit","US","2","1100","2100"
"pho-lucky-detroit-9","Detroit","US","3","1100","2100"
"pho-lucky-detroit-9","Detroit","US","4","1100","2200"
"pho-lucky-detroit-9","Detroit","US","5","1100","2200"
"pho-lucky-detroit-9","Detroit","US","6","1100","2100"
"pho-lynn-san-jose","San Jose","US","0","1100","2100"
"pho-lynn-san-jose","San Jose","US","1","1100","2100"
"pho-lynn-san-jose","San Jose","US","2","1100","2100"
"pho-lynn-san-jose","San Jose","US","3","1100","2100"
"pho-lynn-san-jose","San Jose","US","4","1100","2100"
"pho-lynn-san-jose","San Jose","US","5","1200","2100"
"pho-natic-denver-2","Denver","US","0","1000","2000"
"pho-natic-denver-2","Denver","US","1","1000","2000"
"pho-natic-denver-2","Denver","US","2","1000","2000"
"pho-natic-denver-2","Denver","US","3","1000","2000"
"pho-natic-denver-2","Denver","US","4","1000","2000"
"pho-natic-denver-2","Denver","US","5","1000","2000"
"pho-nom-melbourne-4","Melbourne","AU","0","1000","1500"
"pho-nom-melbourne-4","Melbourne","AU","1","1000","1500"
"pho-nom-melbourne-4","Melbourne","AU","2","1000","1500"
"pho-nom-melbourne-4","Melbourne","AU","3","1000","1500"
"pho-nom-melbourne-4","Melbourne","AU","4","1000","1500"
"pho-pasteur-boston","Boston","US","0","0900","2230"
"pho-pasteur-boston","Boston","US","1","0900","2230"
"pho-pasteur-boston","Boston","US","2","0900","2230"
"pho-pasteur-boston","Boston","US","3","0900","2230"
"pho-pasteur-boston","Boston","US","4","0900","2230"
"pho-pasteur-boston","Boston","US","5","0900","2230"
"pho-pasteur-boston","Boston","US","6","0800","2230"
"pho-pasteur-san-jose","San Jose","US","0","0800","1900"
"pho-pasteur-san-jose","San Jose","US","1","0800","1900"
"pho-pasteur-san-jose","San Jose","US","2","0800","1900"
"pho-pasteur-san-jose","San Jose","US","3","0800","1900"
"pho-pasteur-san-jose","San Jose","US","4","0800","1900"
"pho-pasteur-san-jose","San Jose","US","5","0800","1900"
"pho-pasteur-san-jose","San Jose","US","6","0800","1900"
"pho-pho-vietnamese-and-sushi-bar-birmingham","Birmingham","US","0","1100","1500"
"pho-pho-vietnamese-and-sushi-bar-birmingham","Birmingham","US","0","1700","2200"
"pho-pho-vietnamese-and-sushi-bar-birmingham","Birmingham","US","1","1100","1500"
"pho-pho-vietnamese-and-sushi-bar-birmingham","Birmingham","US","1","1700","2200"
"pho-pho-vietnamese-and-sushi-bar-birmingham","Birmingham","US","2","1100","1500"
"pho-pho-vietnamese-and-sushi-bar-birmingham","Birmingham","US","2","1700","2200"
"pho-pho-vietnamese-and-sushi-bar-birmingham","Birmingham","US","3","1100","1500"
"pho-pho-vietnamese-and-sushi-bar-birmingham","Birmingham","US","3","1700","2200"
"pho-pho-vietnamese-and-sushi-bar-birmingham","Birmingham","US","4","1100","1500"
"pho-pho-vietnamese-and-sushi-bar-birmingham","Birmingham","US","4","1700","2300"
"pho-pho-vietnamese-and-sushi-bar-birmingham","Birmingham","US","5","1100","2300"
"pho-plus-charlotte-2","Charlotte","US","0","1100","2000"
"pho-plus-charlotte-2","Charlotte","US","1","1100","2000"
"pho-plus-charlotte-2","Charlotte","US","2","1100","2000"
"pho-plus-charlotte-2","Charlotte","US","3","1100","2000"
"pho-plus-charlotte-2","Charlotte","US","4","1100","2000"
"pho-plus-charlotte-2","Charlotte","US","5","1100","1900"
"pho-saigon-vietnamese-houston","Houston","US","0","0800","2100"
"pho-saigon-vietnamese-houston","Houston","US","1","0800","2100"
"pho-saigon-vietnamese-houston","Houston","US","2","0800","2100"
"pho-saigon-vietnamese-houston","Houston","US","3","0800","2100"
"pho-saigon-vietnamese-houston","Houston","US","4","0800","2100"
"pho-saigon-vietnamese-houston","Houston","US","5","0800","2100"
"pho-saigon-vietnamese-houston","Houston","US","6","0800","2100"
"pho-spot-san-jose","San Jose","US","0","1000","2100"
"pho-spot-san-jose","San Jose","US","1","1000","2100"
"pho-spot-san-jose","San Jose","US","2","1000","2100"
"pho-spot-san-jose","San Jose","US","3","1000","2100"
"pho-spot-san-jose","San Jose","US","4","1000","2100"
"pho-spot-san-jose","San Jose","US","5","1000","2100"
"pho-spot-san-jose","San Jose","US","6","1000","2100"
"pho-thanh-phoenix","Phoenix","US","0","0830","2000"
"pho-thanh-phoenix","Phoenix","US","2","0830","2000"
"pho-thanh-phoenix","Phoenix","US","3","0830","2000"
"pho-thanh-phoenix","Phoenix","US","4","0830","2000"
"pho-thanh-phoenix","Phoenix","US","5","0830","2000"
"pho-thanh-phoenix","Phoenix","US","6","0830","2000"
"pho-tick-tock-san-jose","San Jose","US","0","1000","2100"
"pho-tick-tock-san-jose","San Jose","US","2","1000","2100"
"pho-tick-tock-san-jose","San Jose","US","3","1000","2100"
"pho-tick-tock-san-jose","San Jose","US","4","1000","2200"
"pho-tick-tock-san-jose","San Jose","US","5","1000","2100"
"pho-tick-tock-san-jose","San Jose","US","6","1000","2100"
"pho-viet-san-jose-2","San Jose","US","0","0800","0000"
"pho-viet-san-jose-2","San Jose","US","1","0800","0000"
"pho-viet-san-jose-2","San Jose","US","2","0800","0000"
"pho-viet-san-jose-2","San Jose","US","3","0800","0000"
"pho-viet-san-jose-2","San Jose","US","4","0800","0200"
"pho-viet-san-jose-2","San Jose","US","5","0800","0200"
"pho-viet-san-jose-2","San Jose","US","6","0800","0000"
"pho-viets-boston-3","Boston","US","0","1100","2130"
"pho-viets-boston-3","Boston","US","1","1100","2130"
"pho-viets-boston-3","Boston","US","2","1100","2130"
"pho-viets-boston-3","Boston","US","3","1100","2130"
"pho-viets-boston-3","Boston","US","4","1100","2230"
"pho-viets-boston-3","Boston","US","5","1100","2230"
"pho-viets-boston-3","Boston","US","6","1100","2100"
"pho-vn-21-houston","Houston","US","0","1000","2100"
"pho-vn-21-houston","Houston","US","1","1000","2100"
"pho-vn-21-houston","Houston","US","2","1000","2100"
"pho-vn-21-houston","Houston","US","3","1000","2100"
"pho-vn-21-houston","Houston","US","4","1000","2200"
"pho-vn-21-houston","Houston","US","5","1000","2200"
"pho-vn-21-houston","Houston","US","6","1100","2100"
"pho-wagon-san-jose","San Jose","US","1","1130","1430"
"pho-wagon-san-jose","San Jose","US","1","1700","2100"
"pho-wagon-san-jose","San Jose","US","2","1130","1430"
"pho-wagon-san-jose","San Jose","US","2","1700","2100"
"pho-wagon-san-jose","San Jose","US","3","1130","1430"
"pho-wagon-san-jose","San Jose","US","3","1700","2100"
"pho-wagon-san-jose","San Jose","US","4","1130","1430"
"pho-wagon-san-jose","San Jose","US","4","1700","2100"
"pho-wagon-san-jose","San Jose","US","5","1130","1430"
"pho-wagon-san-jose","San Jose","US","5","1700","2100"
"pho-wagon-san-jose","San Jose","US","6","1130","1430"
"pho-wagon-san-jose","San Jose","US","6","1700","2100"
"pho24-melbourne","Melbourne","AU","0","0900","2130"
"pho24-melbourne","Melbourne","AU","1","0900","2130"
"pho24-melbourne","Melbourne","AU","2","0900","2130"
"pho24-melbourne","Melbourne","AU","3","0900","2130"
"pho24-melbourne","Melbourne","AU","4","0900","2230"
"pho24-melbourne","Melbourne","AU","5","0900","2230"
"pho24-melbourne","Melbourne","AU","6","0900","2130"
"phoenecia-seattle","Seattle","US","0","1700","2200"
"phoenecia-seattle","Seattle","US","1","1700","2200"
"phoenecia-seattle","Seattle","US","2","1700","2200"
"phoenecia-seattle","Seattle","US","3","1700","2200"
"phoenecia-seattle","Seattle","US","4","1700","2300"
"phoenecia-seattle","Seattle","US","5","1700","2300"
"phoenecia-seattle","Seattle","US","6","1700","2200"
"phoenician-kabob-denver","Denver","US","0","1100","2130"
"phoenician-kabob-denver","Denver","US","1","1100","2130"
"phoenician-kabob-denver","Denver","US","2","1100","2130"
"phoenician-kabob-denver","Denver","US","3","1100","2130"
"phoenician-kabob-denver","Denver","US","4","1100","2200"
"phoenician-kabob-denver","Denver","US","5","1100","2200"
"phoenician-kabob-denver","Denver","US","6","1100","2100"
"phoenix-city-grille-phoenix-3","Phoenix","US","0","1100","2100"
"phoenix-city-grille-phoenix-3","Phoenix","US","1","1100","2200"
"phoenix-city-grille-phoenix-3","Phoenix","US","2","1100","2200"
"phoenix-city-grille-phoenix-3","Phoenix","US","3","1100","2200"
"phoenix-city-grille-phoenix-3","Phoenix","US","4","1100","2200"
"phoenix-city-grille-phoenix-3","Phoenix","US","5","1100","2200"
"phoenix-city-grille-phoenix-3","Phoenix","US","6","1000","2100"
"phoenix-public-market-cafe-phoenix-2","Phoenix","US","0","0700","2200"
"phoenix-public-market-cafe-phoenix-2","Phoenix","US","1","0700","2200"
"phoenix-public-market-cafe-phoenix-2","Phoenix","US","2","0700","2200"
"phoenix-public-market-cafe-phoenix-2","Phoenix","US","3","0700","2200"
"phoenix-public-market-cafe-phoenix-2","Phoenix","US","4","0700","2200"
"phoenix-public-market-cafe-phoenix-2","Phoenix","US","5","0700","2200"
"phoenix-public-market-cafe-phoenix-2","Phoenix","US","6","0700","2200"
"phorale-seattle","Seattle","US","0","1100","1800"
"phorale-seattle","Seattle","US","1","1100","1800"
"phorale-seattle","Seattle","US","2","1100","1800"
"phorale-seattle","Seattle","US","3","1100","2100"
"phorale-seattle","Seattle","US","4","1100","2100"
"phorale-seattle","Seattle","US","5","1100","2100"
"phò-nom-melbourne-3","Melbourne","AU","0","0900","1900"
"phò-nom-melbourne-3","Melbourne","AU","1","0900","1900"
"phò-nom-melbourne-3","Melbourne","AU","2","0900","1900"
"phò-nom-melbourne-3","Melbourne","AU","3","0900","2100"
"phò-nom-melbourne-3","Melbourne","AU","4","0900","2100"
"phò-nom-melbourne-3","Melbourne","AU","5","0900","1900"
"phò-nom-melbourne-3","Melbourne","AU","6","0900","1900"
"phó-gai-hoi-sydney","Sydney","AU","0","1000","2200"
"phó-gai-hoi-sydney","Sydney","AU","1","1000","2200"
"phó-gai-hoi-sydney","Sydney","AU","2","1000","2200"
"phó-gai-hoi-sydney","Sydney","AU","3","1000","2200"
"phó-gai-hoi-sydney","Sydney","AU","4","1000","2200"
"phó-gai-hoi-sydney","Sydney","AU","5","1000","2200"
"phó-gai-hoi-sydney","Sydney","AU","6","1000","2200"
"pi-hi-cafe-chicago","Chicago","US","0","0900","2100"
"pi-hi-cafe-chicago","Chicago","US","1","0900","2100"
"pi-hi-cafe-chicago","Chicago","US","2","0900","2100"
"pi-hi-cafe-chicago","Chicago","US","3","0900","2100"
"pi-hi-cafe-chicago","Chicago","US","4","0900","2100"
"pi-hi-cafe-chicago","Chicago","US","5","0900","2100"
"pi-hi-cafe-chicago","Chicago","US","6","0900","2100"
"pi-pizza-houston","Houston","US","0","1100","2200"
"pi-pizza-houston","Houston","US","1","1100","2200"
"pi-pizza-houston","Houston","US","2","1100","2200"
"pi-pizza-houston","Houston","US","3","1100","2200"
"pi-pizza-houston","Houston","US","4","1100","2300"
"pi-pizza-houston","Houston","US","5","1100","2300"
"pi-pizza-houston","Houston","US","6","1100","2200"
"pi-rose-lane-liverpool","Liverpool","GB","0","1100","2300"
"pi-rose-lane-liverpool","Liverpool","GB","1","1100","2300"
"pi-rose-lane-liverpool","Liverpool","GB","2","1100","2300"
"pi-rose-lane-liverpool","Liverpool","GB","3","1100","2300"
"pi-rose-lane-liverpool","Liverpool","GB","4","1100","2330"
"pi-rose-lane-liverpool","Liverpool","GB","5","1100","2330"
"pi-rose-lane-liverpool","Liverpool","GB","6","1100","2300"
"piacere-new-york","New York","US","0","1200","0200"
"piacere-new-york","New York","US","1","1200","0200"
"piacere-new-york","New York","US","2","1200","0200"
"piacere-new-york","New York","US","3","1200","0200"
"piacere-new-york","New York","US","4","1200","0300"
"piacere-new-york","New York","US","5","1200","0300"
"piacere-new-york","New York","US","6","1200","0200"
"piada-italian-street-food-houston-2","Houston","US","0","1045","2200"
"piada-italian-street-food-houston-2","Houston","US","1","1045","2200"
"piada-italian-street-food-houston-2","Houston","US","2","1045","2200"
"piada-italian-street-food-houston-2","Houston","US","3","1045","2200"
"piada-italian-street-food-houston-2","Houston","US","4","1045","2200"
"piada-italian-street-food-houston-2","Houston","US","5","1045","2200"
"piada-italian-street-food-houston-2","Houston","US","6","1045","2200"
"pianofight-san-francisco","San Francisco","US","0","1700","2200"
"pianofight-san-francisco","San Francisco","US","1","1700","2200"
"pianofight-san-francisco","San Francisco","US","2","1700","0000"
"pianofight-san-francisco","San Francisco","US","3","1700","0000"
"pianofight-san-francisco","San Francisco","US","4","1700","0200"
"pianofight-san-francisco","San Francisco","US","5","1700","0200"
"pianofight-san-francisco","San Francisco","US","6","1700","2200"
"piattini-boston-3","Boston","US","0","1100","2300"
"piattini-boston-3","Boston","US","1","1100","2300"
"piattini-boston-3","Boston","US","2","1100","2300"
"piattini-boston-3","Boston","US","3","1100","2300"
"piattini-boston-3","Boston","US","4","1100","2330"
"piattini-boston-3","Boston","US","5","1100","2330"
"piattini-boston-3","Boston","US","6","1100","2200"
"piatto-ristorante-houston","Houston","US","0","1100","2100"
"piatto-ristorante-houston","Houston","US","1","1100","2100"
"piatto-ristorante-houston","Houston","US","2","1100","2100"
"piatto-ristorante-houston","Houston","US","3","1100","2100"
"piatto-ristorante-houston","Houston","US","4","1100","2200"
"piatto-ristorante-houston","Houston","US","5","1700","2200"
"piatto-ristorante-houston","Houston","US","6","1700","2030"
"piccino-san-francisco","San Francisco","US","0","1100","2200"
"piccino-san-francisco","San Francisco","US","1","1100","2200"
"piccino-san-francisco","San Francisco","US","2","1100","2200"
"piccino-san-francisco","San Francisco","US","3","1100","2200"
"piccino-san-francisco","San Francisco","US","4","1100","2200"
"piccino-san-francisco","San Francisco","US","5","1100","2200"
"piccino-san-francisco","San Francisco","US","6","1100","2200"
"picco-boston-2","Boston","US","0","1100","2200"
"picco-boston-2","Boston","US","1","1100","2200"
"picco-boston-2","Boston","US","2","1100","2200"
"picco-boston-2","Boston","US","3","1100","2300"
"picco-boston-2","Boston","US","4","1100","2300"
"picco-boston-2","Boston","US","5","1100","2300"
"picco-boston-2","Boston","US","6","1100","2200"
"piccolo-mondo-glasgow","Glasgow","GB","0","1200","1400"
"piccolo-mondo-glasgow","Glasgow","GB","0","1730","2200"
"piccolo-mondo-glasgow","Glasgow","GB","1","1200","1400"
"piccolo-mondo-glasgow","Glasgow","GB","1","1730","2200"
"piccolo-mondo-glasgow","Glasgow","GB","2","1200","1400"
"piccolo-mondo-glasgow","Glasgow","GB","2","1730","2200"
"piccolo-mondo-glasgow","Glasgow","GB","3","1200","1400"
"piccolo-mondo-glasgow","Glasgow","GB","3","1730","2200"
"piccolo-mondo-glasgow","Glasgow","GB","4","1200","1400"
"piccolo-mondo-glasgow","Glasgow","GB","4","1730","2200"
"piccolo-mondo-glasgow","Glasgow","GB","5","1200","1400"
"piccolo-mondo-glasgow","Glasgow","GB","5","1730","2200"
"piccolo-nido-boston","Boston","US","0","1600","2200"
"piccolo-nido-boston","Boston","US","1","1600","2200"
"piccolo-nido-boston","Boston","US","2","1600","2200"
"piccolo-nido-boston","Boston","US","3","1600","2200"
"piccolo-nido-boston","Boston","US","4","1600","2300"
"piccolo-nido-boston","Boston","US","5","1600","2300"
"piccolocino-melbourne","Melbourne","AU","0","0700","1600"
"piccolocino-melbourne","Melbourne","AU","1","0700","1600"
"piccolocino-melbourne","Melbourne","AU","2","0700","1600"
"piccolocino-melbourne","Melbourne","AU","3","0700","1600"
"piccolocino-melbourne","Melbourne","AU","4","0700","1600"
"piccos-kitchen-maylands","Maylands","AU","1","0700","1600"
"piccos-kitchen-maylands","Maylands","AU","2","0700","1600"
"piccos-kitchen-maylands","Maylands","AU","3","0700","1600"
"piccos-kitchen-maylands","Maylands","AU","4","0700","1600"
"piccos-kitchen-maylands","Maylands","AU","5","0700","1500"
"piccos-kitchen-maylands","Maylands","AU","6","0800","1500"
"pickle-and-rye-london","London","GB","0","0830","1500"
"pickle-and-rye-london","London","GB","1","0830","2130"
"pickle-and-rye-london","London","GB","2","0830","2130"
"pickle-and-rye-london","London","GB","3","0830","2130"
"pickle-and-rye-london","London","GB","4","0830","2130"
"pickle-and-rye-london","London","GB","5","0930","2130"
"pickle-and-rye-london","London","GB","6","0930","1500"
"pickled-ginger-glasgow","Glasgow","GB","0","1200","2300"
"pickled-ginger-glasgow","Glasgow","GB","1","1200","2300"
"pickled-ginger-glasgow","Glasgow","GB","2","1200","2300"
"pickled-ginger-glasgow","Glasgow","GB","3","1200","2300"
"pickled-ginger-glasgow","Glasgow","GB","4","1200","0000"
"pickled-ginger-glasgow","Glasgow","GB","5","1200","0000"
"pickled-ginger-glasgow","Glasgow","GB","6","1200","2300"
"picture-london","London","GB","0","1200","1430"
"picture-london","London","GB","0","1800","2230"
"picture-london","London","GB","1","1200","1430"
"picture-london","London","GB","1","1800","2230"
"picture-london","London","GB","2","1200","1430"
"picture-london","London","GB","2","1800","2230"
"picture-london","London","GB","3","1200","1430"
"picture-london","London","GB","3","1800","2230"
"picture-london","London","GB","4","1200","1430"
"picture-london","London","GB","4","1800","2230"
"picture-london","London","GB","5","1200","1430"
"picture-london","London","GB","5","1800","2230"
"pie-bar-seattle-2","Seattle","US","0","1700","0200"
"pie-bar-seattle-2","Seattle","US","1","1700","0200"
"pie-bar-seattle-2","Seattle","US","2","1700","0200"
"pie-bar-seattle-2","Seattle","US","3","1700","0200"
